Ancestor?,Scan date,Nr,Name,Nickname,Gender,Level,possibleLevels,CP,HP,Dust cost,Overall appraisal,ATT max?,DEF max?,HP max?,Stats appraisal,min IV%,ØIV%,max IV%,ØATT IV,ØDEF IV,ØHP IV,Unique?,Fast move,Special move,Special move 2,DPS,Box,Custom1,Custom2,Saved,Form,Egg,Lucky
0,9/28/19 3:12:10 PM,504,Patrat,Ø16Patr○❁94A,♂,15.0,15.0,263,68,1900,?,0,0,0,?,15.6,16.3,17.8,1.0,1.7,4.7,0,Tackle,Grass Knot,- ,7.9,Eevo,,,1,772,0,1
0,9/28/19 3:12:13 PM,86,Seel,62Seel❆72B,♂,32.0,32.0,777,125,6000,?,0,0,0,?,62.2,62.2,62.2,8.0,14.0,6.0,1,Ice Shard,Icy Wind,- ,7.5,Eevo,,,1,85,0,1
0,9/28/19 3:12:16 PM,90,Shellder,Ø63Shell❆80B,♂,28.0,28.0,804,79,4500,?,0,0,0,?,57.8,63.3,73.3,12.7,5.5,10.3,0,Ice Shard,Icy Wind,- ,9.5,Eevo,,,1,89,0,1
0,9/28/19 3:12:18 PM,506,Lillipup,Ø48Lill○♜69B,♂,6.0,6.0,128,45,600,?,0,0,0,?,42.2,48.1,53.3,2.8,4.9,14.0,0,Take Down,Rock Tomb,- ,3.5,Eevo,,,1,774,0,1
0,9/28/19 3:12:21 PM,265,Wurmple,Ø56Wurm○100F,♀,13.0,13.0,186,65,1600,?,0,0,0,?,48.9,55.9,64.4,9.7,7.5,8.0,0,Tackle,Struggle,- ,4.7,Eevo,,,1,264,0,1
0,9/28/19 3:12:24 PM,50,Diglett Alolan,Ø39Digl⚙⛰83C,♂,22.0,22.0,357,41,3000,?,0,0,0,?,35.6,39.3,44.4,10.8,6.8,0.0,0,Metal Claw,Dig,- ,8.7,Eevo,,,1,411,0,1
0,9/28/19 3:12:27 PM,86,Seel,Ø64Seel❆76B,♂,11.0,11.0,284,76,1300,?,0,0,0,?,55.6,64.2,73.3,12.6,6.8,9.5,0,Ice Shard,Aurora Beam,- ,5.0,Eevo,,,1,85,0,1
0,9/28/19 3:12:30 PM,74,Geodude Alolan,Ø51Geo♜↯100A,♀,32.0,32.0,1026,97,6000,?,0,0,0,?,46.7,51.1,55.6,6.0,6.0,11.0,0,Rock Throw,Thunderbolt,- ,17.3,Eevo,,,1,419,0,1
0,9/28/19 3:12:33 PM,1,Bulbasaur Shadow,Ø49Bulba○44E,♂,5.0,5.0,131,40,600,?,0,0,0,?,40.0,49.2,60.0,3.7,7.1,11.3,0,Tackle,Frustration,- ,2.8,Eevo,,,1,583,0,1
0,9/28/19 3:12:38 PM,27,Sandshrew Normal,Ø81San○⛰100A,♂,20.0,20.0,697,89,2500,?,0,0,0,?,80.0,80.7,82.2,14.7,9.0,12.7,0,Scratch,Dig,- ,11.4,Eevo,,,1,402,0,1
0,9/28/19 3:12:42 PM,312,Minun,Ø49Minun↯98A,♂,12.0,12.0,534,73,1300,?,0,0,0,?,40.0,48.9,57.8,11.0,7.5,3.5,0,Spark,Discharge,- ,11.6,Default,,,1,311,0,1
0,9/28/19 3:12:45 PM,504,Patrat,Ø68Patr○⛰75B,♂,15.0,15.0,305,73,1900,?,0,0,0,?,62.2,68.0,73.3,8.8,7.4,14.4,0,Tackle,Dig,- ,6.8,Eevo,,,1,772,0,1
0,9/28/19 3:12:48 PM,318,Carvanha,Ø62Carv☪100C,♂,31.0,31.0,792,100,6000,?,0,0,0,?,60.0,62.2,64.4,13.0,7.0,8.0,0,Bite,Crunch,- ,22.4,Eevo,,,1,317,0,1
0,9/28/19 3:12:51 PM,309,Electrike,Ø70Elec↯100A,♀,30.0,30.0,770,95,5000,?,0,0,0,?,68.9,70.4,71.1,12.0,9.0,10.7,0,Spark,Discharge,- ,15.9,Eevo,,,1,308,0,1
0,9/28/19 3:12:54 PM,13,Weedle,Ø68Wee☠○100F,♀,15.0,15.0,168,69,1900,?,0,0,0,?,62.2,68.1,75.6,8.9,7.3,14.5,0,Poison Sting,Struggle,- ,4.2,Eevo,,,1,12,0,1
0,9/28/19 3:13:01 PM,519,Pidove,Ø51Pido✈♨79C,♀,28.0,28.0,596,101,4500,?,0,0,0,?,44.4,51.1,57.8,8.0,8.7,6.3,0,Air Slash,Heat Wave,- ,9.0,Eevo,,,1,787,0,1
0,9/28/19 3:13:04 PM,506,Lillipup,Ø48Lill○⛰72A,♀,6.0,6.0,128,45,600,?,0,0,0,?,42.2,48.1,53.3,2.8,4.9,14.0,0,Take Down,Dig,- ,3.7,Eevo,,,1,774,0,1
0,9/28/19 3:13:07 PM,313,Volbeat,Ø50Volb⁂↯98A,♂,27.0,27.0,1266,115,4500,?,0,0,0,?,46.7,50.4,57.8,11.7,7.3,3.7,0,Struggle Bug,Thunderbolt,- ,15.1,Default,,,1,312,0,1
0,9/28/19 3:13:10 PM,140,Kabuto,Ø78Kabu○♜95B,♂,13.0,13.0,487,56,1600,?,0,0,0,?,71.1,78.1,84.4,11.2,9.0,15.0,0,Scratch,Rock Tomb,- ,9.7,Eevo,,,1,139,0,1
0,9/28/19 3:13:13 PM,163,Hoothoot,Ø39Hoot✈100A,♀,29.0,29.0,464,113,5000,?,0,0,0,?,33.3,38.9,44.4,5.5,9.0,3.0,0,Peck,Sky Attack,- ,9.2,Eevo,,,1,162,0,1
0,9/28/19 3:13:16 PM,402,Kricketune,Ø81Krick⁂98A,♂,15.0,15.0,687,100,1900,?,0,0,0,?,80.0,81.5,82.2,13.3,13.0,10.3,0,Struggle Bug,X-Scissor,- ,13.9,Default,,,1,445,0,1
0,9/28/19 3:13:19 PM,54,Psyduck,Ø81Psyd☂夫86D,♀,8.0,8.0,241,54,800,?,0,0,0,?,80.0,80.7,82.2,14.5,13.8,8.0,0,Water Gun,Cross Chop,- ,6.8,Eevo,,,1,714,0,1
0,9/28/19 3:13:22 PM,19,Rattata Normal,Ø82Ratt○100A,♂,13.0,13.0,257,56,1600,?,0,0,0,?,80.0,81.7,84.4,11.8,10.0,15.0,0,Quick Attack,Hyper Fang,- ,9.0,Eevo,,,1,396,0,1
0,9/28/19 3:13:24 PM,506,Lillipup,Ø80Lill○♜69B,♂,16.0,16.0,396,75,1900,?,0,0,0,?,75.6,80.3,84.4,11.4,11.3,13.4,0,Take Down,Rock Tomb,- ,6.3,Eevo,,,1,774,0,1
0,9/28/19 3:13:27 PM,177,Natu,Ø82Natu○⛤96B,♂,4.0,4.0,110,34,400,?,0,0,0,?,77.8,82.2,86.7,12.1,10.9,14.1,0,Quick Attack,Psyshock,- ,5.7,Eevo,,,1,176,0,1
0,9/28/19 3:13:33 PM,122,Mr. Mime,Ø84Mr. ⛤✞88C,♀,29.0,29.0,1807,97,5000,?,0,0,0,?,82.2,84.4,86.7,13.0,10.0,15.0,0,Zen Headbutt,Shadow Ball,- ,22.1,Default,,,1,121,0,1
0,9/28/19 3:13:36 PM,487,Giratina Altered,Ø83Gir✞☬100A,,25.0,25.0,2376,197,4000,?,0,0,0,?,82.2,83.3,84.4,14.5,11.5,11.5,0,Shadow Claw,Dragon Claw,- ,22.4,Favorite,,,1,552,0,1
0,9/28/19 3:13:41 PM,339,Barboach,Ø83Barb☂⛰97A,♂,11.0,11.0,244,67,1300,?,0,0,0,?,80.0,83.3,86.7,12.0,10.5,15.0,0,Water Gun,Mud Bomb,- ,7.1,Eevo,,,1,338,0,1
0,9/28/19 3:13:44 PM,487,Giratina Altered,Ø82Girat✞80B,,25.0,25.0,2350,199,4000,?,0,0,0,?,77.8,82.2,86.7,11.5,11.0,14.5,0,Shadow Claw,Shadow Sneak,- ,17.5,Favorite,,,1,552,0,1
0,9/28/19 3:13:52 PM,487,Giratina Altered,Ø81Girat✞79B,,25.0,25.0,2356,199,4000,?,0,0,0,?,77.8,81.5,86.7,12.7,9.3,14.7,0,Shadow Claw,Shadow Sneak,- ,17.6,Favorite,,,1,552,0,1
0,9/28/19 3:13:54 PM,278,Wingull,Ø83Wing○☂93A,♀,9.0,9.0,185,53,1000,?,0,0,0,?,80.0,83.1,86.7,12.1,11.3,14.1,0,Quick Attack,Water Pulse,- ,6.1,Eevo,,,1,277,0,1
0,9/28/19 3:13:57 PM,487,Giratina Altered,Ø73Girat☬97B,,25.0,25.0,2345,198,4000,?,0,0,0,?,68.9,73.3,77.8,13.5,6.5,13.0,0,Dragon Breath,Dragon Claw,- ,21.6,Default,,,1,552,0,1
0,9/28/19 3:14:05 PM,16,Pidgey,89Pidge○☬70B,♂,31.0,31.0,582,95,6000,?,0,0,0,?,88.9,88.9,88.9,15.0,15.0,10.0,1,Quick Attack,Twister,- ,7.8,Eevo,,,1,15,0,1
0,9/28/19 3:14:08 PM,147,Dratini,89Drat☬☂100C,♂,20.0,20.0,561,78,2500,?,0,0,0,?,88.9,88.9,88.9,14.0,15.0,11.0,1,Dragon Breath,Aqua Tail,- ,11.4,Eevo,,,1,621,0,1
0,9/28/19 3:14:13 PM,133,Eevee,Ø94Eeve○⛰93B,♂,15.0,15.0,453,83,1900,?,0,0,0,?,93.3,94.4,95.6,14.5,13.0,15.0,0,Tackle,Dig,- ,7.6,Eevo,,,1,132,0,1
0,9/28/19 3:14:16 PM,519,Pidove,Ø86Pid○✈100C,♂,19.0,19.0,445,86,2500,?,0,0,0,?,84.4,85.6,86.7,13.5,13.5,11.5,0,Quick Attack,Aerial Ace,- ,9.8,Eevo,,,1,787,0,1
0,9/28/19 3:14:20 PM,421,Cherrim Overcast,Ø91Cher❁♡85C,♂,24.0,24.0,1381,121,3500,?,0,0,0,?,91.1,91.1,91.1,13.0,14.5,13.5,0,Bullet Seed,Dazzling Gleam,- ,16.3,Default,,,1,540,0,1
0,9/28/19 3:14:23 PM,387,Turtwig,#Turtwi33-69,♀,1.0,1.0,15,13,200,?,0,0,0,?,33.3,51.0,68.9,12.2,9.7,1.0,0, - ,- ,- ,0.0,Eevo,,,0,753,0,1
0,9/28/19 3:14:24 PM,387,Turtwig Shadow,69Turtwi○49F,♀,1.0,1.0,15,13,200,?,0,0,0,?,68.9,68.9,68.9,14.0,15.0,2.0,1,Tackle,Frustration,- ,1.0,Eevo,,,1,755,0,1
0,9/28/19 3:14:38 PM,504,Patrat,Ø79Patr○⛰75B,♂,33.0,33.0,668,106,7000,?,0,0,0,?,75.6,78.9,82.2,12.0,9.5,14.0,0,Tackle,Dig,- ,10.2,Eevo,,,1,772,0,1
0,9/28/19 3:14:41 PM,509,Purrloin,Ø91Purr○♡94B,♂,2.0,2.0,33,22,200,?,0,0,0,?,84.4,90.8,97.8,13.9,13.2,13.7,0,Scratch,Play Rough,- ,2.6,Eevo,,,1,777,0,1
0,9/28/19 3:14:46 PM,23,Ekans,Ø90Ekans☠78B,♂,18.0,18.0,463,71,2200,?,0,0,0,?,88.9,90.0,91.1,12.5,13.0,15.0,0,Acid,Poison Fang,- ,9.2,Eevo,,,1,22,0,1
0,9/28/19 3:14:50 PM,506,Lillipup,Ø49Lill○♜83C,♂,35.0,35.0,756,100,8000,?,0,0,0,?,44.4,48.9,55.6,10.7,7.3,4.0,0,Tackle,Rock Tomb,- ,10.7,Favorite,,,1,774,0,1
0,9/28/19 3:14:53 PM,4,Charmander,Ø91Char○♨86C,♂,20.0,20.0,547,79,2500,?,0,0,0,?,88.9,91.1,93.3,13.5,12.5,15.0,0,Scratch,Flame Charge,- ,10.1,Eevo,,,1,590,0,1
0,9/28/19 3:15:46 PM,427,Buneary,Ø44Bun○♨100A,♂,9.0,9.0,289,58,1000,?,0,0,0,?,37.8,43.7,48.9,10.7,8.6,0.4,0,Pound,Fire Punch,- ,8.0,Eevo,,,1,470,0,1
0,9/28/19 3:16:19 PM,150,Mewtwo,Ø91Mewt⛤108A,,20.0,20.0,2361,136,2500,?,0,0,0,?,91.1,91.1,91.1,13.5,13.0,14.5,0,Confusion,Psystrike,- ,35.5,Favorite,,,1,579,0,1
0,9/28/19 3:16:23 PM,505,Watchog,91Watch☪❁95A,♀,30.0,30.0,1539,123,5000,?,0,0,0,?,91.1,91.1,91.1,15.0,12.0,14.0,1,Bite,Grass Knot,- ,19.4,Default,,,1,773,0,1
0,9/28/19 3:16:25 PM,19,Rattata Normal,Ø86Ratta○97B,♂,32.0,32.0,622,86,6000,?,0,0,0,?,84.4,85.6,86.7,12.0,12.5,14.0,0,Tackle,Hyper Fang,- ,13.6,Eevo,,,1,396,0,1
0,9/28/19 3:16:30 PM,19,Rattata Alolan,Ø94Ratt○✞92C,♂,21.0,21.0,433,71,3000,?,0,0,0,?,93.3,94.1,95.6,14.3,13.3,14.7,0,Tackle,Shadow Ball,- ,10.8,Eevo,,,1,397,0,1
0,9/28/19 3:17:06 PM,83,Farfetch'd,Ø89Farf⁂✈80E,♂,20.0,20.0,688,92,2500,?,0,0,0,?,86.7,88.9,91.1,13.0,13.0,14.0,0,Fury Cutter,Air Cutter,- ,10.1,Favorite,,,1,82,0,1
0,9/28/19 3:17:07 PM,433,Chingling,Ø94Chin⛤✞99A,♀,20.0,20.0,568,84,2500,?,0,0,0,?,93.3,94.4,95.6,14.5,14.5,13.5,0,Zen Headbutt,Shadow Ball,- ,11.8,Eevo,,,1,476,0,1
0,9/28/19 3:17:16 PM,88,Grimer Alolan,91Grimer☪87C,♂,20.0,20.0,777,120,2500,?,0,0,0,?,91.1,91.1,91.1,15.0,15.0,11.0,1,Bite,Crunch,- ,14.1,Eevo,,,1,425,0,1
0,9/28/19 3:17:19 PM,96,Drowzee Shadow,Ø38Drow⛤○62C,♂,2.0,2.0,39,26,200,?,0,0,0,?,22.2,38.5,55.6,5.3,7.5,4.5,0,Confusion,Frustration,- ,1.7,Eevo,,,1,657,0,1
0,9/28/19 3:17:24 PM,374,Beldum,Ø79Beld○100F,,25.0,25.0,653,90,4000,?,0,0,0,?,73.3,79.3,84.4,9.3,11.3,15.0,0,Take Down,Struggle,- ,8.1,Favorite,,,1,373,0,1
0,9/28/19 3:17:27 PM,440,Happiny,Ø80Happi⛤91A,♀,20.0,20.0,195,143,2500,?,0,0,0,?,68.9,80.0,91.1,13.5,7.5,15.0,0,Zen Headbutt,Psychic,- ,3.5,Eevo,,,1,483,0,1
0,9/28/19 3:17:35 PM,122,Mr. Mime,Ø84Mr. M⛤95B,♂,20.0,20.0,1249,80,2500,?,0,0,0,?,82.2,84.4,86.7,14.0,9.0,15.0,0,Zen Headbutt,Psychic,- ,19.9,Default,,,1,121,0,1
0,9/28/19 3:17:38 PM,440,Happiny,Ø91Hap○⛤100B,♀,20.0,20.0,205,143,2500,?,0,0,0,?,86.7,91.1,95.6,14.5,11.5,15.0,0,Pound,Psychic,- ,3.9,Eevo,,,1,483,0,1
0,9/28/19 3:17:42 PM,458,Mantyke,Ø80Manty☂92A,♀,20.0,20.0,692,85,2500,?,0,0,0,?,75.6,80.0,84.4,14.0,7.0,15.0,0,Bubble,Water Pulse,- ,9.5,Eevo,,,1,501,0,1
0,9/28/19 3:17:45 PM,415,Combee,Ø79Comb⁂100A,♀,10.0,10.0,131,49,1000,?,0,0,0,?,68.9,79.0,88.9,12.4,8.6,14.5,0,Bug Bite,Bug Buzz,- ,4.4,Eevo,,,1,458,0,1
0,9/28/19 3:17:48 PM,387,Turtwig,Ø89Turt○❁84D,♂,30.0,30.0,990,117,5000,?,0,0,0,?,86.7,88.9,91.1,13.0,12.3,14.7,0,Tackle,Energy Ball,- ,13.2,Eevo,,,1,753,0,1
0,9/28/19 3:17:51 PM,440,Happiny,Ø72Happi⛤91A,♀,20.0,20.0,185,142,2500,?,0,0,0,?,62.2,72.4,86.7,11.7,7.3,13.6,0,Zen Headbutt,Psychic,- ,3.3,Eevo,,,1,483,0,1
0,9/28/19 3:17:57 PM,440,Happiny,Ø85Happi⛤91A,♀,20.0,20.0,200,142,2500,?,0,0,0,?,75.6,84.9,91.1,13.8,11.0,13.4,0,Zen Headbutt,Psychic,- ,3.4,Favorite,,,1,483,0,1
0,9/28/19 3:18:03 PM,50,Diglett Alolan,Ø91Digle⛰82A,♂,20.0,20.0,379,47,2500,?,0,0,0,?,91.1,91.1,91.1,14.0,14.5,12.5,0,Mud-Slap,Dig,- ,8.7,Eevo,,,1,411,0,1
0,9/28/19 3:18:06 PM,173,Cleffa,Ø83Clef⛤❁95A,♀,20.0,20.0,362,90,2500,?,0,0,0,?,77.8,83.3,88.9,12.3,10.5,14.8,0,Zen Headbutt,Grass Knot,- ,7.6,Eevo,,,1,172,0,1
0,9/28/19 3:18:09 PM,360,Wynaut,91Wyna夫⛤100A,♀,20.0,20.0,302,135,2500,?,0,0,0,?,91.1,91.1,91.1,15.0,15.0,11.0,1,Counter,Mirror Coat,- ,4.7,Eevo,,,1,359,0,1
0,9/28/19 3:18:23 PM,83,Farfetch'd,Ø86Far✈❁100A,♀,20.0,20.0,686,91,2500,?,0,0,0,?,82.2,85.6,88.9,13.5,12.5,12.5,0,Air Slash,Leaf Blade,- ,12.6,Default,,,1,82,0,1
0,9/28/19 3:18:56 PM,386,Deoxys Speed,98Deoxy↯○70D,,22.5,22.5,1845,95,3000,?,0,0,0,?,97.8,97.8,97.8,15.0,15.0,14.0,1,Charge Beam,Swift,- ,15.5,Favorite,,,1,389,0,1
0,9/28/19 3:19:24 PM,239,Elekid,84Eleki夫↯86B,♂,20.0,20.0,671,82,2500,?,0,0,0,?,84.4,84.4,84.4,15.0,13.0,10.0,1,Low Kick,Thunder Punch,- ,12.4,Eevo,,,1,238,0,1
0,9/28/19 3:19:27 PM,115,Kangaskhan,Ø92Kang⛰夫87B,♀,20.0,20.0,1459,147,2500,?,0,0,0,?,91.1,92.2,93.3,13.5,14.0,14.0,0,Mud-Slap,Power-Up Punch,- ,14.2,Default,,,1,114,0,1
0,9/28/19 3:19:30 PM,95,Onix,Ø82Onix♜100A,♀,34.0,34.0,979,95,7000,?,0,0,0,?,77.8,82.2,86.7,13.5,8.5,15.0,0,Rock Throw,Stone Edge,- ,11.3,Eevo,,,1,94,0,1
0,9/28/19 3:19:33 PM,339,Barboach,Ø82Barb☂⛰97A,♀,32.0,32.0,695,110,6000,?,0,0,0,?,80.0,82.2,84.4,13.3,12.3,11.3,0,Water Gun,Mud Bomb,- ,12.0,Eevo,,,1,338,0,1
0,9/28/19 3:19:36 PM,427,Buneary,Ø88Bun○♨100A,♂,12.0,12.0,420,74,1300,?,0,0,0,?,86.7,88.4,91.1,13.4,11.8,14.6,0,Pound,Fire Punch,- ,9.5,Eevo,,,1,470,0,1
0,9/28/19 3:19:38 PM,427,Buneary,96Bune○♨100A,♂,20.0,20.0,713,96,2500,?,0,0,0,?,95.6,95.6,95.6,15.0,13.0,15.0,1,Pound,Fire Punch,- ,12.4,Eevo,,,1,470,0,1
0,9/28/19 3:19:41 PM,74,Geodude Alolan,Ø86Geodu♜86B,♂,20.0,20.0,718,80,2500,?,0,0,0,?,82.2,85.7,91.1,13.4,10.7,14.4,0,Rock Throw,Rock Tomb,- ,12.5,Eevo,,,1,419,0,1
0,9/28/19 3:19:44 PM,128,Tauros,Ø94Tauro○98C,♂,20.0,20.0,1486,117,2500,?,0,0,0,?,93.3,94.4,95.6,14.5,13.0,15.0,0,Tackle,Horn Attack,- ,16.8,Favorite,,,1,127,0,1
0,9/28/19 3:19:51 PM,320,Wailmer,Ø82Wai☂⚙100A,♀,20.0,20.0,811,172,2500,?,0,0,0,?,82.2,82.2,82.2,11.5,14.5,11.0,0,Water Gun,Heavy Slam,- ,13.6,Eevo,,,1,319,0,1
0,9/28/19 3:19:55 PM,83,Farfetch'd,Ø88Farf⁂❁96D,♂,20.0,20.0,690,92,2500,?,0,0,0,?,86.7,87.8,88.9,14.5,11.0,14.0,0,Fury Cutter,Leaf Blade,- ,12.2,Favorite,,,1,82,0,1
0,9/28/19 3:20:01 PM,406,Budew,Ø82Bude夫❁75C,♂,20.0,20.0,466,80,2500,?,0,0,0,?,77.8,81.8,88.9,12.4,9.8,14.6,0,Hidden Power Fighting,Energy Ball,- ,8.1,Eevo,,,1,449,0,1
0,9/28/19 3:20:04 PM,198,Murkrow,Ø87Murkr☪92A,♂,6.0,6.0,250,54,600,?,0,0,0,?,86.7,86.7,86.7,12.7,11.8,14.5,0,Feint Attack,Dark Pulse,- ,9.5,Eevo,,,1,197,0,1
0,9/28/19 3:20:07 PM,449,Hippopotas,Ø74Hipp○♜83C,♀,20.0,20.0,740,106,2500,?,0,0,0,?,71.1,74.2,77.8,12.6,11.2,9.6,0,Tackle,Rock Tomb,- ,9.3,Favorite,,,1,492,0,1
0,9/28/19 3:20:10 PM,302,Sableye,Ø91Sabl☪♜82B,♂,20.0,20.0,829,90,2500,?,0,0,0,?,88.9,91.1,93.3,14.0,12.5,14.5,0,Feint Attack,Power Gem,- ,12.9,Default,,,1,301,0,1
0,9/28/19 3:20:12 PM,270,Lotad,Ø79Lotad❁98A,♀,20.0,20.0,319,80,2500,?,0,0,0,?,73.3,78.5,84.4,12.7,8.3,14.3,0,Razor Leaf,Energy Ball,- ,7.5,Eevo,,,1,269,0,1
0,9/28/19 3:20:43 PM,506,Lillipup,Ø52Lill○♜83C,♀,6.0,6.0,131,44,600,?,0,0,0,?,44.4,52.1,60.0,5.1,7.4,11.0,0,Tackle,Rock Tomb,- ,4.3,Eevo,,,1,774,0,1
0,9/28/19 3:22:09 PM,335,Zangoose,Ø29Zang⁂☪92D,♀,28.0,28.0,1717,130,4500,?,0,0,0,?,28.9,28.9,28.9,3.7,1.7,7.7,0,Fury Cutter,Night Slash,- ,19.2,Default,,,1,334,0,1
0,9/28/19 3:22:32 PM,436,Bronzor,Ø84Bron⛤⚙91A,,20.0,20.0,337,94,2500,?,0,0,0,?,84.4,84.4,84.4,15.0,13.5,9.5,0,Confusion,Gyro Ball,- ,5.2,Eevo,,,1,479,0,1
0,9/28/19 3:22:37 PM,446,Munchlax,Ø81Munc○⛰82B,♂,20.0,20.0,1045,178,2500,?,0,0,0,?,80.0,81.5,84.4,12.7,11.3,12.7,0,Tackle,Bulldoze,- ,11.6,Eevo,,,1,489,0,1
0,9/28/19 3:22:39 PM,427,Buneary,Ø79Bune○♨97A,♂,23.0,23.0,786,103,3500,?,0,0,0,?,75.6,78.5,82.2,11.7,8.7,15.0,0,Quick Attack,Fire Punch,- ,12.5,Eevo,,,1,470,0,1
0,9/28/19 3:22:42 PM,325,Spoink,82Spoi⛤✞100A,♀,27.0,27.0,1004,113,4500,?,0,0,0,?,82.2,82.2,82.2,15.0,14.0,8.0,1,Zen Headbutt,Shadow Ball,- ,15.0,Eevo,,,1,324,0,1
0,9/28/19 3:22:50 PM,19,Rattata Alolan,Ø92Ratt○100A,♀,23.0,23.0,471,74,3500,?,0,0,0,?,91.1,91.9,93.3,14.0,12.7,14.7,0,Quick Attack,Hyper Fang,- ,12.3,Eevo,,,1,397,0,1
0,9/28/19 3:22:52 PM,243,Raikou,91Raikou↯74B,,20.0,20.0,1947,132,2500,?,0,0,0,?,91.1,91.1,91.1,13.0,13.0,15.0,1,Volt Switch,Thunder,- ,19.7,Favorite,,,1,242,0,1
0,9/28/19 3:22:55 PM,443,Gible,80Gible⛰☬85B,♂,20.0,20.0,613,96,2500,?,0,0,0,?,80.0,80.0,80.0,15.0,11.0,10.0,1,Mud Shot,Twister,- ,9.5,Favorite,,,1,486,0,1
0,9/28/19 3:22:58 PM,161,Sentret,Ø84Sent○⛰76B,♀,29.0,29.0,486,89,5000,?,0,0,0,?,80.0,83.7,86.7,12.7,11.7,13.3,0,Quick Attack,Dig,- ,7.9,Eevo,,,1,160,0,1
0,9/28/19 3:23:00 PM,95,Onix,Ø72Onix♜⛰92A,♀,20.0,20.0,595,74,2500,?,0,0,0,?,60.0,72.4,86.7,11.7,7.3,13.6,0,Rock Throw,Sand Tomb,- ,8.0,Eevo,,,1,94,0,1
0,9/28/19 3:23:03 PM,88,Grimer Normal,#Grimer53-87,♀,1.0,1.0,18,18,200,?,0,0,0,?,53.3,68.7,86.7,12.2,11.0,7.7,0, - ,- ,- ,0.0,Eevo,,,0,424,0,1
0,9/28/19 3:23:04 PM,88,Grimer Shadow,58Grime⛰○44C,♀,1.0,1.0,18,18,200,?,0,0,0,?,57.8,57.8,57.8,9.0,15.0,2.0,1,Mud-Slap,Frustration,- ,1.1,Eevo,,,1,652,0,1
0,9/28/19 3:23:15 PM,48,Venonat Shadow,Ø33Veno⁂○61F,♀,5.0,5.0,113,46,600,?,0,0,0,?,24.4,33.4,42.2,3.0,7.0,5.0,0,Bug Bite,Frustration,- ,2.8,Eevo,,,1,710,0,1
0,9/28/19 3:23:19 PM,161,Sentret,Ø80Sen○❁100B,♂,21.0,21.0,345,76,3000,?,0,0,0,?,73.3,79.6,84.4,11.4,10.4,14.0,0,Scratch,Grass Knot,- ,8.7,Eevo,,,1,160,0,1
0,9/28/19 3:23:22 PM,86,Seel,Ø87See✞☂100C,♀,15.0,15.0,407,90,1900,?,0,0,0,?,84.4,87.4,88.9,14.3,13.7,11.3,0,Lick,Aqua Tail,- ,7.7,Eevo,,,1,85,0,1
0,9/28/19 3:23:26 PM,318,Carvanha,Ø87Carv☪☠79D,♀,15.0,15.0,421,73,1900,?,0,0,0,?,84.4,87.1,91.1,11.2,13.4,14.6,0,Bite,Poison Fang,- ,12.2,Eevo,,,1,317,0,1
0,9/28/19 3:23:29 PM,98,Krabby,Ø84Krab⛰○68E,♀,15.0,15.0,649,57,1900,?,0,0,0,?,84.4,84.4,84.4,15.0,13.5,9.5,0,Mud Shot,Vice Grip,- ,9.7,Eevo,,,1,97,0,1
0,9/28/19 3:23:32 PM,98,Krabby,Ø84Krab⛰○68E,♀,15.0,15.0,648,60,1900,?,0,0,0,?,82.2,84.0,86.7,12.0,11.2,14.6,0,Mud Shot,Vice Grip,- ,9.6,Eevo,,,1,97,0,1
0,9/28/19 3:23:34 PM,425,Drifloon,Ø87Drif✞100A,♀,15.0,15.0,494,114,1900,?,0,0,0,?,84.4,86.7,88.9,12.7,11.7,14.7,0,Hex,Shadow Ball,- ,12.4,Eevo,,,1,468,0,1
0,9/28/19 3:23:37 PM,56,Mankey,Ø89Mank○夫87C,♂,15.0,15.0,487,68,1900,?,0,0,0,?,88.9,88.9,88.9,13.8,13.5,12.8,0,Scratch,Low Sweep,- ,10.9,Eevo,,,1,55,0,1
0,9/28/19 3:23:44 PM,74,Geodude Alolan,Ø76Geo♜↯100A,♀,20.0,20.0,705,78,2500,?,0,0,0,?,71.1,75.6,82.2,13.0,9.6,11.4,0,Rock Throw,Thunderbolt,- ,14.6,Eevo,,,1,419,0,1
0,9/28/19 3:23:50 PM,403,Shinx,Ø88Shin○↯97B,♂,20.0,20.0,487,83,2500,?,0,0,0,?,86.7,87.8,88.9,14.0,14.0,11.5,0,Tackle,Discharge,- ,12.6,Eevo,,,1,446,0,1
0,9/28/19 3:23:53 PM,161,Sentret,Ø83Sent○❁98A,♀,20.0,20.0,335,74,2500,?,0,0,0,?,80.0,83.3,86.7,12.8,11.5,13.3,0,Quick Attack,Grass Knot,- ,8.5,Eevo,,,1,160,0,1
0,9/28/19 3:24:12 PM,200,Misdreavus,Ø78Misdr✞88A,♂,25.0,25.0,1323,112,4000,?,0,0,0,?,73.3,77.8,82.2,11.5,10.0,13.5,0,Hex,Shadow Sneak,- ,14.0,Eevo,,,1,199,0,1
0,9/28/19 3:24:17 PM,193,Yanma,84Yanma✈⁂92A,♂,20.0,20.0,814,104,2500,?,0,0,0,?,84.4,84.4,84.4,12.0,14.0,12.0,1,Wing Attack,Silver Wind,- ,13.7,Eevo,,,1,192,0,1
0,9/28/19 3:24:31 PM,453,Croagunk,93Croag☠100A,♀,20.0,20.0,533,89,2500,?,0,0,0,?,93.3,93.3,93.3,13.0,14.0,15.0,1,Poison Jab,Sludge Bomb,- ,13.8,Eevo,,,1,496,0,1
